LEI,Name,DE_name,FR_name,IT_name,Entity_status,Registration_status,Conformity_flag,Legal_country,Legal_region,Legal_address,Legal_lat,Legal_lng,HQ_country,HQ_region,HQ_address,HQ_lat,HQ_lng,Legal_form_code,Legal_form_name,Parent,Registration_date,Selectable,Record_retrieved
549300ESZLPM42KRCN04,MUDDY WATERS CAPITAL LLC,MUDDY WATERS CAPITAL LLC,MUDDY WATERS CAPITAL LLC,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, c/o BUSINESS FILINGS INCORPORATED 108 WEST 13TH ST",39.744655,-75.5483909,US,US-TX,"Austin, 714 Congress Avenue STE 200",30.2696392,-97.7425738,HZEH,Limited Liability Company,,9/23/2014,,4/18/2025
213800KAOBOU5KQXYN67,MVN ASSET MANAGEMENT LIMITED,MVN ASSET MANAGEMENT LIMITED,,,INACTIVE,RETIRED,NOT_APPLICABLE,GB,,"London, 140 Leadenhall Street",51.5136138,-0.0827719,GB,,"LONDON, 6 BEVIS MARKS",51.5151206,-0.0795008,H0PO,Private Limited Company,,6/26/2015,,4/18/2025
549300K6DQPSVZ4X0Q24,MYRIAD OPPORTUNITIES MASTER FUND LIMITED,MYRIAD OPPORTUNITIES MASTER FUND LIMITED,MYRIAD OPPORTUNITIES MASTER FUND LIMITED,,ACTIVE,ISSUED,CONFORMING,KY,,"George Town, PO Box 309",,,US,US-FL,"West Palm Beach, C/O Myriad Asset Management US LP 525 Okeechobee Blvd.",26.7066126,-80.0559808,8888,FUND,5493000UTW5DIXGHMF27,3/21/2012,,4/18/2025
KX1WK48MPD4Y2NCUIZ63,NATIXIS,NATIXIS,NATIXIS,,ACTIVE,ISSUED,CONFORMING,FR,FR-75C,"PARIS, 7 PROMENADE GERMAINE SABLON",48.8250571,2.3834282,FR,FR-75C,"PARIS, 7 PROMENADE GERMAINE SABLON",48.8250571,2.3834282,QVPB,Société anonyme,9695005MSX1OYEMGDF46,7/30/1954,,4/18/2025
2138005EXQDVICS9O155,NAYA CAPITAL MANAGEMENT UK LIMITED,NAYA CAPITAL MANAGEMENT UK LIMITED,NAYA CAPITAL MANAGEMENT UK LIMITED,NAYA CAPITAL MANAGEMENT UK LIMITED,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 5TH FLOOR 103 MOUNT STREET",51.5097573,-0.1501952,GB,GB-LND,"LONDON, 5TH FLOOR 103 MOUNT STREET",51.5097573,-0.1501952,H0PO,Private Limited Company,,9/15/2011,,4/18/2025
254900H62PI1VHI7RC97,NO STREET GP LP,NO STREET GP LP,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O VCORP SERVICES, LLC 108 W. 13TH STREET SUITE 100",39.744655,-75.5483909,US,US-CA,"San Francisco, 505 Montgomery Street Suite 1250",37.7939112,-122.4033221,T91T,Limited Partnership,,8/17/2018,,4/18/2025
DGQCSV2PHVF7I2743539,NOMURA INTERNATIONAL PLC,,NOMURA INTERNATIONAL PLC,NOMURA INTERNATIONAL PLC,ACTIVE,ISSUED,CONFORMING,GB,,"London, 1 Angel Lane",51.5098346,-0.0890551,GB,,"London, 1 Angel Lane",51.5098346,-0.0890551,B6ES,Public Limited Company,549300B3CEAHYG7K8164,3/12/1981,,4/18/2025
549300IL8TQT0JMDJJ80,NORTH ROCK CAPITAL MANAGEMENT (UK) LLP,NORTH ROCK CAPITAL MANAGEMENT (UK) LLP,,,ACTIVE,ISSUED,CONFORMING,GB,,"London, Second Floor 48-49 Pall Mall",51.5058934,-0.1365595,US,US-NY,"New York, 437 Madison Ave 21st Floor",40.7573533,-73.9752435,Z0EY,Limited Liability Partnership,,10/2/2020,,4/18/2025
IM8NZYR16ZXKX2QFOG51,NUMEN CAPITAL LLP,,,NUMEN CAPITAL LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, EASTCASTLE HOUSE 27/28 EASTCASTLE STREET",51.5166619,-0.1389239,GB,GB-LND,"LONDON, EASTCASTLE HOUSE 27/28 EASTCASTLE STREET",51.5166619,-0.1389239,Z0EY,Limited Liability Partnership,,5/13/2008,,4/18/2025
MQILSVGGL6RJH5NDWP11,NUMERIC INVESTORS LLC,NUMERIC INVESTORS LLC,NUMERIC INVESTORS LLC,NUMERIC INVESTORS LLC,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O MAPLES FIDUCIARY SERVICES (DELAWARE) INC. 4001 KENNETT PIKE SUITE 302",39.7792956,-75.597211,US,US-MA,"Boston, 6th Floor 470 Atlantic Avenue",42.3541894,-71.0513553,HZEH,Limited Liability Company,,1/22/2004,,4/18/2025
549300AN1IL14LKUVC05,OCEANIC HEDGE FUND,,OCEANIC HEDGE FUND,,ACTIVE,ISSUED,CONFORMING,KY,,"GEORGE TOWN, PO BOX 309",,,IM,,"DOUGLAS, C/O OCEANIC INVESTMENT MANAGEMENT LIMITED ST. GEORGE'S COURT",,,MPUG,limited liability company,,5/14/2002,,4/18/2025
-082-,OCEANIC INVESTMENT MANAGEMENT LIMITED,,,OCEANIC INVESTMENT MANAGEMENT LIMITED,,,,,,,,,,,,,,,,,,,
5493000HLTPO5LPUEI93,"OCEANIC OPPORTUNITIES MASTER FUND, L.P.",,"OCEANIC OPPORTUNITIES MASTER FUND, L.P.",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-DE,"Dover, C/O National Corporate Research, Ltd. 850 New Burton Road Suite 201",39.1484521,-75.5305646,T91T,Limited Partnership,,4/8/2013,,4/18/2025
549300SZYKRSK3DFHN95,OCEANWOOD CAPITAL MANAGEMENT LIMITED,OCEANWOOD CAPITAL MANAGEMENT LIMITED,OCEANWOOD CAPITAL MANAGEMENT LIMITED,OCEANWOOD CAPITAL MANAGEMENT LIMITED,ACTIVE,LAPSED,NON_CONFORMING,MT,,"Valletta, 171 Old Bakery Street",35.8991702,14.5122549,MT,,"Valletta, 183-185 Melita Street",35.8959328,14.5124027,V89C,Private Limited Liability Company,,1/31/2014,,4/18/2025
549300NWJF7674M17J14,OCEANWOOD CAPITAL MANAGEMENT LLP,OCEANWOOD CAPITAL MANAGEMENT LLP,OCEANWOOD CAPITAL MANAGEMENT LLP,OCEANWOOD CAPITAL MANAGEMENT LLP,ACTIVE,ISSUED,CONFORMING,GB,,"LONDON, Office 3.45, 53 Davies Street",51.5128088,-0.1486102,GB,,"LONDON, Office 3.45, 53 Davies Street",51.5128088,-0.1486102,Z0EY,Limited Liability Partnership,,3/15/2006,,4/18/2025
-083-,OCH-ZIFF MANAGEMENT EUROPE LIMITED,OCH-ZIFF MANAGEMENT EUROPE LIMITED,,,,,,,,,,,,,,,,,,,,,
-084-,OCH-ZIFF MANAGEMENT EUROPE LTD.,OCH-ZIFF MANAGEMENT EUROPE LTD.,,,,,,,,,,,,,,,,,,,,,
549300MOGFEJN0GF3619,ODEY ASSET MANAGEMENT LLP,ODEY ASSET MANAGEMENT LLP,ODEY ASSET MANAGEMENT LLP,ODEY ASSET MANAGEMENT LLP,ACTIVE,LAPSED,NON_CONFORMING,GB,GB-LND,"LONDON, 18 UPPER BROOK STREET",51.511482,-0.1555583,GB,GB-LND,"LONDON, 12 UPPER GROSVENOR STREET",51.5105166,-0.1543289,Z0EY,Limited Liability Partnership,54930040FDKDF9N01S95,7/8/2002,,4/18/2025
213800ZQDLPILWVTDP60,OLD MUTUAL GLOBAL INVESTORS (UK) LIMITED,OLD MUTUAL GLOBAL INVESTORS (UK) LIMITED,,,ACTIVE,LAPSED,NON_CONFORMING,IE,IE-D,"DUBLIN, 33 SIR JOHN ROGERSON'S QUAY",53.3460722,-6.2410808,GB,GB-LND,"LONDON, C/O OLD MUTUAL GLOBAL INVESTORS (UK) LIMITED, 2 LAMBETH HILL",51.5115598,-0.0967318,8888,SUB-FUND,5493006XRZFHF1KWTY04,10/11/2013,,4/18/2025
HK15VDWNE3FL77FUSC13,OMERS ADMINISTRATION CORPORATION,OMERS ADMINISTRATION CORPORATION,OMERS ADMINISTRATION CORPORATION,,ACTIVE,ISSUED,CONFORMING,CA,CA-ON,"Toronto, 100 Adelaide Street West",43.6497397,-79.3823763,CA,CA-ON,"Toronto, 100 Adelaide Street West",43.6497397,-79.3823763,O90R,Business corporations (which includes professional corporations),,4/17/1962,,4/18/2025
WZXENZYOKU8NUC8FYC12,OMNI PARTNERS LLP,,OMNI PARTNERS LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 3RD FLOOR 22 OLD BOND STREET",51.5094,-0.1410075,GB,GB-LND,"LONDON, 3RD FLOOR 22 OLD BOND STREET",51.5094,-0.1410075,Z0EY,Limited Liability Partnership,,10/27/2004,,4/18/2025
222100P64IRSW0MB4268,ORASCOM TMT INVESTMENTS S.A R.L.,,,ORASCOM TMT INVESTMENTS S.A R.L.,ACTIVE,ISSUED,CONFORMING,LU,LU-LU,"Luxembourg, 31-33, Avenue Pasteur",49.6188685,6.1221998,LU,LU-LU,"Luxembourg, 31-33, Avenue Pasteur",49.6188685,6.1221998,DVXS,Société à responsabilité limitée,,6/10/2005,,4/18/2025
57G4FX4JA0RP0CHYJ782,ORBIMED ADVISORS LLC,,,ORBIMED ADVISORS LLC,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"ALBANY, C/O CORPORATION SERVICE COMPANY 80 STATE STREET",42.649425,-73.752613,HZEH,Limited Liability Company,,11/19/1997,,4/18/2025
549300RDFPB0PPS6SV78,OTUS CAPITAL MANAGEMENT L.P.,,OTUS CAPITAL MANAGEMENT L.P.,OTUS CAPITAL MANAGEMENT,ACTIVE,ISSUED,CONFORMING,GB,GB-WSM,"LONDON, 29 QUEEN ANNE'S GATE",51.500085,-0.1336818,GB,GB-WSM,"LONDON, 29 QUEEN ANNE'S GATE",51.500085,-0.1336818,ID30,Limited Partnership,,10/2/2000,,4/18/2025
-085-,OTUS CAPITAL MANAGEMENT LIMITED,OTUS CAPITAL MANAGEMENT LIMITED,,,,,,,,,,,,,,,,,,,,,
213800Z43OWB2B2SPU93,"OVERLAND ADVISORS, LLC","OVERLAND ADVISORS, LLC",,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET",34.2103894,-77.8868117,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE STREET",34.2103894,-77.8868117,HZEH,Limited Liability Company,,1/13/2023,,4/18/2025
549300S4OH6HLOIOOI74,"OWL CREEK ASSET MANAGEMENT, L.P.","OWL CREEK ASSET MANAGEMENT, L.P.",,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-NY,"New York, 20th Floor 640 5th Avenue",40.7595199,-73.9772407,T91T,Limited Partnership,,6/8/2001,,4/18/2025
549300R8D4OMDGDN3L37,OXFORD ASSET MANAGEMENT LLP,OXFORD ASSET MANAGEMENT,OXFORD ASSET MANAGEMENT LLP,OXFORD ASSET MANAGEMENT,ACTIVE,ISSUED,CONFORMING,GB,GB-OXF,"Oxford, Oxam House 6 George Street",51.7540662,-1.2591281,GB,GB-OXF,"Oxford, Oxam House 6 George Street",51.7540662,-1.2591281,Z0EY,Limited Liability Partnership,9845000015AB91654233,1/11/2006,,4/18/2025
U4CM8G7R81JF4FNVS566,P. SCHOENFELD ASSET MANAGEMENT LP,,P. SCHOENFELD ASSET MANAGEMENT LP,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O COGENCY GLOBAL INC. 850 NEW BURTON ROAD SUITE 201",39.1487234,-75.5303148,US,US-NY,"New York, 21st Floor",40.7127753,-74.0059728,T91T,Limited Partnership,,12/10/2008,,4/18/2025
549300KGPYQZXGMYYN38,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC,PACIFIC INVESTMENT MANAGEMENT COMPANY LLC,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O REGISTERED AGENT SOLUTIONS, INC. 838 WALKER ROAD SUITE 21-2",39.1695663,-75.5445557,US,US-CA,"Newport Beach, 650 Newport Center Drive",33.6195187,-117.8737242,HZEH,Limited Liability Company,,5/5/2000,,4/18/2025
JOW1NBR3SMWZEZVG4Y71,PALESTRA CAPITAL MANAGEMENT LLC,PALESTRA CAPITAL MANAGEMENT LLC,PALESTRA CAPITAL MANAGEMENT LLC,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"New York, 23rd Floor 888 7th Avenue",40.7654863,-73.9808532,HZEH,Limited Liability Company,,9/8/2011,,4/18/2025
549300J65BMQV7IZWW56,PALMERSTON CAPITAL MANAGEMENT LLP,PALMERSTON CAPITAL MANAGEMENT LLP,,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 8TH FLOOR SAVOYSTRAND, 105-109 STRAND",51.5108444,-0.1200669,GB,GB-LND,"LONDON, 8TH FLOOR SAVOYSTRAND, 105-109 STRAND",51.5108444,-0.1200669,Z0EY,Limited Liability Partnership,,2/18/2013,,4/18/2025
549300IZIILPB9SOO273,PALOMA PARTNERS MANAGEMENT COMPANY,PALOMA PARTNERS MANAGEMENT COMPANY,PALOMA PARTNERS MANAGEMENT COMPANY,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"DOVER, C/O UNITED CORPORATE SERVICES, INC. 800 NORTH STATE STREET SUITE 304",39.1754254,-75.5307175,US,US-CT,"Greenwich, 2 American Lane",41.0991555,-73.7206291,XTIQ,Corporation,,10/12/1989,,4/18/2025
213800SWQMEMU2T1YT60,PANTECHNICON ADVISORS LLP,,PANTECHNICON ADVISORS LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"London, 31 Maddox Street",51.5128355,-0.1422207,GB,GB-LND,"London, 31 Maddox Street",51.5128355,-0.1422207,Z0EY,Limited Liability Partnership,,3/16/2021,,4/18/2025
549300XEMCYZJNMGVD45,"PAR CAPITAL MANAGEMENT, INC.","PAR CAPITAL MANAGEMENT, INC.",,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 251 Little Falls Drive",39.7611478,-75.6226616,US,US-MA,"Boston, 48th Floor 200 Clarendon Street",42.3493623,-71.0751153,XTIQ,Corporation,,9/16/2017,,4/18/2025
5493002EQ7M84U2EN395,PARIAN GLOBAL MANAGEMENT LP,,PARIAN GLOBAL MANAGEMENT LP,,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"Pound Ridge, 61 Pound Ridge Road",41.2037571,-73.5864407,T91T,Limited Partnership,,8/28/2018,,4/18/2025
549300NLBGG7GRECUO83,PARK WEST ASSET MANAGEMENT LLC,PARK WEST ASSET MANAGEMENT LLC,,,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CA,"San Francisco, One Letterman Drive Building C Suite C5-900",37.7988828,-122.4493335,HZEH,Limited Liability Company,,1/21/2005,,4/18/2025
-086-,PARUS FINANCE (UK) LIMITED,,,PARUS FINANCE (UK) LIMITED,,,,,,,,,,,,,,,,,,,
21380017J4V2IQEQJM84,PARUS FINANCE (UK) LTD,,PARUS FINANCE (UK) LTD,,ACTIVE,ISSUED,NON_CONFORMING,GB,GB-LND,"LONDON, 100 PALL MALL",51.5063448,-0.1340709,GB,GB-LND,"LONDON, 100 PALL MALL",51.5063448,-0.1340709,H0PO,Private Limited Company,,10/19/2012,,4/18/2025
549300CX4EU7SS4PBF13,PARVUS ASSET MANAGEMENT EUROPE LIMITED,PARVUS ASSET MANAGEMENT EUROPE LIMITED,,PARVUS ASSET MANAGEMENT EUROPE LIMITED,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, 7 CLIFFORD STREET",51.5110858,-0.141963,GB,GB-LND,"LONDON, 7 CLIFFORD STREET",51.5110858,-0.141963,H0PO,Private Limited Company,,2/17/2014,,4/18/2025
U1DBGW378QDQGQKA1X16,"PASSPORT CAPITAL, LLC","PASSPORT CAPITAL, LLC","PASSPORT CAPITAL, LLC",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CA,"San Francisco, 1 Letterman Drive Building A, Suite A4-900",37.7988828,-122.4493335,HZEH,Limited Liability Company,,6/6/2012,,4/18/2025
549300WBD0DQZRTLVD96,"PDT PARTNERS, LLC","PDT PARTNERS, LLC","PDT PARTNERS, LLC","PDT PARTNERS, LLC",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,8888,General,,9/23/2010,,4/18/2025
-087-,PELHAM CAPITAL LTD,PELHAM CAPITAL LTD,,,,,,,,,,,,,,,,,,,,,
-087-,PELHAM CAPITAL LTD,,,PELHAM CAPITAL LTD,,,,,,,,,,,,,,,,,,,
-088-,PELHAM CAPITAL LTD.,PELHAM CAPITAL LTD.,,,,,,,,,,,,,,,,,,,,,
549300S28HDN1YIWHB91,PELHAM LONG SHORT MASTER FUND LTD,PELHAM LONG SHORT MASTER FUND LTD,,,ACTIVE,ISSUED,CONFORMING,BM,,"Hamilton, Clarendon House",,,BM,,"Hamilton, Clarendon House",,,7AS7,Exempted Companies Limited by Shares,,9/25/2007,,4/25/2025
JSYRS9CAUL8B1QIR3760,"PENNANT CAPITAL MANAGEMENT, LLC","PENNANT CAPITAL MANAGEMENT, LLC","PENNANT CAPITAL MANAGEMENT, LLC",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"Wilmington, C/O Corporation Service Company 2711 Centerville Road Suite 400",39.7546839,-75.6272381,US,US-NJ,"Summit, 1 De Forest Avenue",40.7193232,-74.3567693,HZEH,Limited Liability Company,,6/6/2012,,4/18/2025
549300SRYLS6IXS1U075,"PENNANT WINDWARD MASTER FUND, LP","PENNANT WINDWARD MASTER FUND, LP",,,ACTIVE,LAPSED,NON_CONFORMING,KY,,"George Town, C/O Citi Hedge Fund Services (Cayman), Ltd. PO Box 1748 Cayman Corporate Centre 27 Hospital Road",19.2965778,-81.3819158,US,US-NJ,"Summit, 1 Deforest Avenue",40.7193232,-74.3567693,XAQA,limited partnership,,3/27/2013,,4/18/2025
549300213AA7D835LX84,PENTWATER CAPITAL MANAGEMENT LP,,PENTWATER CAPITAL MANAGEMENT LP,PENTWATER CAPITAL MANAGEMENT LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-FL,"Naples, 1001 10TH AVE S",26.1369743,-81.7914987,T91T,Limited Partnership,,3/26/2007,,4/18/2025
213800LW6586WAWHGO96,PERBAK CAPITAL PARTNERS LLP,PERBAK CAPITAL PARTNERS LLP,PERBAK CAPITAL PARTNERS LLP,,ACTIVE,ISSUED,CONFORMING,GB,GB-OXF,"OXFORD, C/O OAKFORD ADVISORS LTD THE BEE HOUSE, 140 EASTERN AVENUE Park Drive, Milton Park,",51.6227285,-1.2848885,GB,GB-LND,"LONDON, 2 PORTMAN STREET",51.5141244,-0.1558204,Z0EY,Limited Liability Partnership,,4/28/2021,,4/18/2025
M8KFOON0TLX2XSBJPC52,"PERMIAN INVESTMENT PARTNERS, LP",,,"PERMIAN INVESTMENT PARTNERS, LP",ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-TX,"DALLAS, 3401 ARMSTRONG AVENUE",32.8223837,-96.7924393,T91T,Limited Partnership,549300PGQEV84ZIDON70,2/28/2008,,4/18/2025
2138003BZVO3RH643T17,PERTENTO PARTNERS LLP,PERTENTO PARTNERS LLP,PERTENTO PARTNERS LLP,PERTENTO PARTNERS LLP,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, C/O BUZZACOTT LLP 130 WOOD STREET",51.5145821,-0.094797,GB,GB-LND,"LONDON, 111 PARK STREET",51.5128831,-0.155894,Z0EY,Limited Liability Partnership,,2/15/2021,,4/18/2025
-089-,PETRUS ADVISERS LIMITED,PETRUS ADVISERS LIMITED,,,,,,,,,,,,,,,,,,,,,
549300JML0V0J704KM94,PETRUS ADVISERS LTD,PETRUS ADVISERS LTD,,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, EIGHTH FLOOR 6 NEW STREET SQUARE",51.515807,-0.107882,GB,GB-WSM,"LONDON, 100 PALL MALL",51.5063448,-0.1340709,H0PO,Private Limited Company,,11/12/2012,,4/18/2025
NO32JKYWYYFCHBKBPG50,"PFM HEALTH SCIENCES, LP",,"PFM HEALTH SCIENCES, LP",,ACTIVE,LAPSED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-CA,"San Francisco, 475 Sansome Street Suite 1720",37.7946714,-122.4018175,T91T,Limited Partnership,,2/19/2008,,4/18/2025
5493005TXVV0PEG81658,"PHILADELPHIA FINANCIAL MANAGEMENT OF SAN FRANCISCO, LLC",,"PHILADELPHIA FINANCIAL MANAGEMENT OF SAN FRANCISCO, LLC",,ACTIVE,ISSUED,CONFORMING,US,US-CA,"San Francisco, C/O Gerard Moore 450 Sansome Street Suite 1500",37.7946435,-122.4011444,US,US-CA,"San Francisco, 450 Sansome Street Suite 1500",37.7946435,-122.4011444,EI4J,Limited Liability Company,,3/8/2004,,4/18/2025
ZS9HP6MR4W44MEAWG315,PICTET ASSET MANAGEMENT LIMITED,,PICTET ASSET MANAGEMENT LIMITED,,ACTIVE,ISSUED,CONFORMING,GB,GB-LND,"LONDON, MOOR HOUSE LEVEL 11, 120 LONDON WALL",51.5179198,-0.0895779,GB,GB-LND,"LONDON, MOOR HOUSE LEVEL 11, 120 LONDON WALL",51.5179198,-0.0895779,H0PO,Private Limited Company,,8/21/1995,,4/18/2025
-090-,PICTET ASSET MANAGEMENT LTD,PICTET ASSET MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,
549300Z3V8FWSENAH224,PICTET ASSET MANAGEMENT SA,PICTET ASSET MANAGEMENT SA,PICTET ASSET MANAGEMENT SA,PICTET ASSET MANAGEMENT SA,ACTIVE,ISSUED,CONFORMING,CH,CH-GE,"CAROUGE, ROUTE DES ACACIAS 60",46.1887132,6.1312036,CH,CH-GE,"CAROUGE, ROUTE DES ACACIAS 60",46.1887132,6.1312036,MVII,Company limited by shares,,11/21/1996,,4/20/2025
TGK3KJG6UJLG6VRMTI83,PINE RIVER CAPITAL MANAGEMENT L.P.,PINE RIVER CAPITAL MANAGEMENT L.P.,PINE RIVER CAPITAL MANAGEMENT L.P.,PINE RIVER CAPITAL MANAGEMENT L.P.,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-DE,"WILMINGTON, 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,T91T,Limited Partnership,,2/26/2002,,4/20/2025
-091-,POHJOLA ASSET MANAGEMENT LTD,POHJOLA ASSET MANAGEMENT LTD,,,,,,,,,,,,,,,,,,,,,
549300L72SGHFCWI0Y85,POINT72 ASIA (SINGAPORE) PTE. LTD.,POINT72 ASIA (SINGAPORE) PTE. LTD.,POINT72 ASIA (SINGAPORE) PTE. LTD.,,ACTIVE,ISSUED,NON_CONFORMING,SG,,"SINGAPORE, 9 RAFFLES PLACE #26-01 REPUBLIC PLAZA",1.2832744,103.8508826,SG,,"Singapore, 50 COLLYER QUAY, OUE, BAYFRONT #08-03",1.2826632,103.8528142,LWXI,Company (Local),549300GHZ48Y72I6HZ24,8/11/2009,,4/20/2025
549300GHZ48Y72I6HZ24,"POINT72 ASSET MANAGEMENT, L.P.","POINT72 ASSET MANAGEMENT, L.P.","POINT72 ASSET MANAGEMENT, L.P.","POINT72 ASSET MANAGEMENT, L.P.",ACTIVE,ISSUED,NON_CONFORMING,US,US-DE,"WILMINGTON, C/O THE CORPORATION TRUST COMPANY CORPORATION TRUST CENTER 1209 ORANGE ST",39.7484301,-75.5477307,US,US-CT,"STAMFORD, 72 CUMMINGS POINT ROAD",41.0275839,-73.5536563,T91T,Limited Partnership,,2/17/2016,,4/20/2025
7FL0ZII5DKIBNQ2R1R97,"POINT72 ASSOCIATES III, LLC",,"POINT72 ASSOCIATES III, LLC",,ACTIVE,ISSUED,CONFORMING,KY,,"George Town, C/O Walkers Corporate Limited 190 Elgin Avenue",19.2918507,-81.3770943,US,US-CT,"Stamford, 72 Cummings Point Road",41.0275839,-73.5536563,MPUG,limited liability company,,11/19/2012,,4/20/2025
549300RHSQCH106OWF77,POINT72 EUROPE (LONDON) LLP,POINT72 EUROPE (LONDON) LLP,POINT72 EUROPE (LONDON) LLP,POINT72 EUROPE (LONDON) LLP,ACTIVE,ISSUED,NON_CONFORMING,GB,,"LONDON, 8 ST JAMES'S SQUARE",51.5078411,-0.1355987,GB,,"LONDON, 8 ST JAMES'S SQUARE",51.5078411,-0.1355987,Z0EY,Limited Liability Partnership,,6/17/2015,,4/20/2025
254900NVOXJ6FJSRZV47,POINT72 ITALY S.R.L,POINT72 ITALY S.R.L,,,ACTIVE,ISSUED,NON_CONFORMING,IT,IT-MI,"Milano, via Giuseppe Biancardi 2",45.47784,9.1486185,IT,IT-MI,"Milan, via Meravigli 2",45.4660314,9.1847309,OV32,Società A Responsabilità Limitata,549300GHZ48Y72I6HZ24,9/5/2023,,4/20/2025
549300MAWC0XRT4T3W74,POINT72 MIDDLE EAST FZE,POINT72 MIDDLE EAST FZE,POINT72 MIDDLE EAST FZE,,ACTIVE,ISSUED,NON_CONFORMING,AE,,"Dubai, Level 3, The Offices 3 One Central Dubai World Trade Centre",25.2206757,55.2850592,AE,,"Dubai, Level 3, The Offices 3 One Central Dubai World Trade Centre",25.2206757,55.2850592,8888,Limited Liability Free Zone,549300GHZ48Y72I6HZ24,8/9/2022,,4/20/2025
X7XSLNG0J1UB67QYMB35,POINTSTATE CAPITAL LP,POINTSTATE CAPITAL LP,POINTSTATE CAPITAL LP,POINTSTATE CAPITAL LP,ACTIVE,ISSUED,CONFORMING,US,US-DE,"WILMINGTON, C/O CORPORATION SERVICE COMPANY 251 LITTLE FALLS DRIVE",39.7611478,-75.6226616,US,US-NY,"NEW YORK, 40 W 57TH STREET 25TH FLOOR",40.7635712,-73.9764952,T91T,Limited Partnership,,10/29/2010,,4/20/2025
